user,poi
33649.0,98017
33649.0,79777
33649.0,64221
33649.0,39866
33649.0,11765
33649.0,15313
33649.0,38293
33649.0,81491
33649.0,44973
33649.0,31964
33649.0,70754
33649.0,39147
33649.0,81831
33649.0,13865
33649.0,88294
33649.0,97346
33655.0,86723
33655.0,28366
33655.0,20635
33655.0,83984
33655.0,17203
33655.0,24728
33655.0,5753
33655.0,5158
33655.0,67065
33655.0,6350
33655.0,34874
33655.0,51251
33655.0,99975
33655.0,82975
33655.0,6464
33655.0,71607
33655.0,105023
33655.0,19806
33655.0,56985
33655.0,83955
33655.0,94220
33655.0,101655
33655.0,22636
33655.0,66771
33655.0,84274
33665.0,103714
33665.0,27821
33665.0,96666
33665.0,16145
33665.0,44859
33665.0,100194
33665.0,40037
33665.0,86786
33665.0,11996
33665.0,14115
33665.0,26637
33665.0,101947
33665.0,90314
33665.0,17086
33665.0,31657
33665.0,63689
33677.0,85992
33677.0,101565
33677.0,62618
33677.0,70656
33677.0,64009
33677.0,94740
33677.0,50604
33677.0,35402
33677.0,25214
33677.0,43424
33677.0,83012
33677.0,10477
33677.0,10653
33677.0,105221
33677.0,47348
33677.0,57668
33677.0,89631
33677.0,23208
33677.0,38241
33677.0,74842
33677.0,22620
33677.0,84581
33677.0,88315
33677.0,4562
33677.0,27604
33681.0,22473
33681.0,35263
33681.0,2926
33681.0,92270
33681.0,103435
33681.0,66522
33681.0,24161
33681.0,20284
33681.0,3115
33681.0,82958
33681.0,63843
33681.0,24867
33681.0,8482
33681.0,62808
33681.0,103526
33681.0,2837
33681.0,65717
33683.0,31183
33683.0,2868
33683.0,92064
33683.0,102493
33683.0,82102
33683.0,37758
33683.0,86381
33683.0,44340
33683.0,53203
33683.0,98010
33687.0,29893
33687.0,44685
33687.0,53814
33687.0,28122
33687.0,72120
33687.0,72423
33687.0,63172
33687.0,11864
33687.0,81596
33687.0,14641
33687.0,6950
33687.0,24198
33687.0,74791
33687.0,53113
33687.0,66192
33687.0,60408
33687.0,73372
33687.0,53248
33687.0,99644
33694.0,88871
33694.0,92868
33694.0,6738
33694.0,97173
33694.0,26101
33694.0,4870
33694.0,48800
33694.0,50606
33694.0,23934
33694.0,86110
33694.0,66415
33694.0,87419
33694.0,46196
33694.0,38576
33694.0,102095
33694.0,101103
33694.0,44904
33694.0,465
33694.0,21118
33706.0,16066
33706.0,8655
33706.0,96764
33706.0,21752
33706.0,43857
33706.0,64080
33706.0,54882
33706.0,13279
33706.0,44824
33706.0,28612
33706.0,15790
33706.0,93561
33706.0,87706
33706.0,97672
33706.0,36041
33706.0,33701
33706.0,80111
33706.0,2040
33706.0,81055
33706.0,62988
33706.0,8226
33706.0,96722
33716.0,32520
33716.0,45660
33716.0,23742
33716.0,73898
33716.0,58777
33716.0,4128
33716.0,77159
33716.0,76103
33716.0,69533
33716.0,70884
33716.0,14526
33716.0,71843
33716.0,32674
33716.0,33115
33721.0,2027
33721.0,87591
33721.0,62446
33721.0,31870
33721.0,66122
33721.0,26168
33721.0,17788
33721.0,37047
33721.0,50188
33721.0,25158
33721.0,40993
33721.0,101810
33721.0,46372
33721.0,44812
33721.0,75395
33721.0,8873
33721.0,17951
33721.0,52574
33721.0,66637
33721.0,23816
33721.0,65864
33721.0,13179
33721.0,85245
33738.0,27548
33738.0,50484
33738.0,100155
33738.0,27010
33738.0,81876
33738.0,60574
33738.0,15220
33738.0,26463
33738.0,4492
33738.0,16966
33738.0,73796
33738.0,98990
33738.0,6294
33738.0,82872
33738.0,67291
33738.0,104105
33738.0,693
33738.0,52485
33738.0,102181
33738.0,42799
33739.0,17727
33739.0,57857
33739.0,101922
33739.0,92792
33739.0,21625
33739.0,35467
33739.0,28909
33739.0,43499
33739.0,59100
33739.0,87278
33739.0,80714
33739.0,73449
33739.0,33491
33739.0,53447
33739.0,5289
33739.0,9069
33739.0,11814
33739.0,93010
33739.0,38968
33751.0,77515
33751.0,25497
33751.0,12689
33751.0,48039
33751.0,65476
33751.0,81735
33751.0,23036
33751.0,104858
33751.0,11288
33751.0,90742
33754.0,51065
33754.0,25372
33754.0,65415
33754.0,51715
33754.0,94209
33754.0,103815
33754.0,57064
33754.0,77600
33754.0,68832
33754.0,6281
33754.0,98299
33754.0,55970
33754.0,39029
33754.0,88605
33754.0,101291
33754.0,68615
33754.0,101576
33754.0,92086
33754.0,92728
33754.0,31618
33759.0,38343
33759.0,98533
33759.0,47854
33759.0,29384
33759.0,66240
33759.0,99770
33759.0,75591
33759.0,86325
33759.0,104831
33759.0,19624
33759.0,19310
33759.0,44612
33759.0,100510
33759.0,5955
33759.0,56257
33759.0,12045
33759.0,84386
33759.0,19162
33759.0,94256
33759.0,77871
33759.0,12784
33759.0,89867
33759.0,96617
33759.0,95758
33760.0,99915
33760.0,46169
33760.0,18290
33760.0,33295
33760.0,43654
33760.0,16883
33760.0,31448
33760.0,17191
33760.0,18040
33760.0,53426
33760.0,54197
33760.0,43825
33764.0,30749
33764.0,46884
33764.0,15691
33764.0,86776
33764.0,73162
33764.0,9299
33764.0,32864
33764.0,68691
33764.0,53672
33764.0,102110
33770.0,16838
33770.0,33202
33770.0,102495
33770.0,97330
33770.0,62287
33770.0,5739
33770.0,6136
33770.0,65723
33770.0,84472
33770.0,63810
33770.0,29960
33770.0,67144
33770.0,35685
33770.0,99903
33770.0,848
33770.0,51539
33770.0,17376
33770.0,58100
33792.0,24373
33792.0,25377
33792.0,68430
33792.0,42496
33792.0,71006
33792.0,22504
33792.0,89055
33792.0,27712
33792.0,85746
33792.0,62335
33792.0,69321
33792.0,42440
33792.0,31819
33792.0,56229
33792.0,31536
33792.0,3669
33792.0,53953
33792.0,64765
33792.0,85962
33792.0,66463
33792.0,274
33792.0,61031
33792.0,97112
33798.0,70087
33798.0,30746
33798.0,20693
33798.0,85199
33798.0,80514
33798.0,32586
33798.0,13069
33798.0,6452
33798.0,90078
33798.0,34563
33798.0,63955
33798.0,9842
33798.0,36100
33798.0,76071
33798.0,2152
33802.0,20274
33802.0,96596
33802.0,50348
33802.0,66985
33802.0,32353
33802.0,95020
33802.0,50239
33802.0,50477
33802.0,78025
33802.0,52595
33802.0,11527
33802.0,50921
33802.0,91475
33802.0,36695
33802.0,26816
33802.0,54199
33802.0,14201
33802.0,77977
33802.0,32661
33802.0,53622
33802.0,105699
33802.0,90370
33802.0,70166
33802.0,54766
33802.0,51670
33843.0,16254
33843.0,77430
33843.0,14140
33843.0,25797
33843.0,27997
33843.0,26666
33843.0,65095
33843.0,5957
33843.0,1758
33843.0,47543
33843.0,6109
33843.0,80501
33843.0,85188
33843.0,99472
33843.0,27855
33843.0,30379
33845.0,447
33845.0,26008
33845.0,79010
33845.0,75489
33845.0,42378
33845.0,86888
33845.0,39526
33845.0,46789
33845.0,103106
33845.0,19771
33845.0,13895
33845.0,10331
33845.0,16962
33845.0,49323
33845.0,74477
33845.0,77684
33845.0,382
33845.0,50998
33845.0,73503
33845.0,59407
33845.0,64887
33845.0,103983
33853.0,47780
33853.0,55224
33853.0,5604
33853.0,103264
33853.0,89821
33853.0,51452
33853.0,53275
33853.0,10329
33853.0,44930
33853.0,75945
33853.0,52187
33853.0,32043
33856.0,54841
33856.0,89987
33856.0,72779
33856.0,65049
33856.0,42778
33856.0,43721
33856.0,75698
33856.0,22352
33856.0,59908
33856.0,80641
33856.0,89642
33856.0,37951
33856.0,26767
33856.0,92237
33856.0,79731
33856.0,35781
33856.0,56940
33856.0,57806
33856.0,7908
33856.0,101484
33856.0,89335
33856.0,60337
33856.0,71295
33856.0,16496
33870.0,27046
33870.0,326
33870.0,36530
33870.0,74670
33870.0,33863
33870.0,31215
33870.0,87140
33870.0,58616
33870.0,50564
33870.0,37507
33870.0,967
33870.0,5862
33870.0,18962
33870.0,46998
33870.0,66952
33870.0,91863
33870.0,9169
33870.0,25268
33870.0,28317
33870.0,99816
33870.0,85718
33870.0,36285
33873.0,90291
33873.0,14889
33873.0,90867
33873.0,5994
33873.0,39488
33873.0,43170
33873.0,65891
33873.0,9696
33873.0,16562
33873.0,97201
33873.0,75385
33873.0,3041
33873.0,102847
33874.0,91997
33874.0,96169
33874.0,91405
33874.0,53850
33874.0,9395
33874.0,4027
33874.0,48549
33874.0,99616
33874.0,21207
33874.0,85743
33874.0,41694
33874.0,12270
33874.0,59892
33874.0,82866
33874.0,79843
33874.0,76357
33874.0,63897
33874.0,26346
33877.0,99864
33877.0,36666
33877.0,30680
33877.0,44176
33877.0,60013
33877.0,77282
33877.0,33362
33877.0,95113
33877.0,96753
33877.0,68673
33877.0,46302
33877.0,39804
33877.0,5105
33877.0,33223
33877.0,91350
33877.0,20796
33877.0,204
33877.0,15644
33877.0,76509
33877.0,77665
33877.0,89535
33909.0,49410
33909.0,77639
33909.0,65448
33909.0,7534
33909.0,80483
33909.0,91401
33909.0,102237
33909.0,88765
33909.0,50006
33909.0,74277
33909.0,79405
33909.0,75218
33909.0,47527
33909.0,99150
33909.0,79780
33909.0,91824
33909.0,82660
33909.0,32721
33909.0,77248
33909.0,28830
33909.0,44736
33909.0,1757
33914.0,104982
33914.0,65404
33914.0,75196
33914.0,87279
33914.0,25647
33914.0,87767
33914.0,96030
33914.0,71804
33914.0,77447
33914.0,21361
33914.0,31587
33914.0,44372
33915.0,99799
33915.0,85481
33915.0,55555
33915.0,90542
33915.0,99046
33915.0,25732
33915.0,34317
33915.0,2026
33915.0,60585
33915.0,75108
33915.0,59542
33915.0,86732
33915.0,87481
33915.0,6211
33915.0,27649
33915.0,409
33915.0,10383
33915.0,27218
33916.0,46461
33916.0,88537
33916.0,74895
33916.0,69321
33916.0,5718
33916.0,58906
33916.0,68615
33916.0,36170
33916.0,80861
33916.0,29218
33916.0,90322
33916.0,101413
33916.0,64368
33916.0,25356
33916.0,56146
33916.0,83506
33916.0,96672
33916.0,71620
33916.0,43535
33929.0,13470
33929.0,79097
33929.0,72174
33929.0,94341
33929.0,99785
33929.0,87204
33929.0,46450
33929.0,44174
33929.0,10776
33929.0,41725
33929.0,89195
33929.0,22551
33929.0,55755
33929.0,95901
33929.0,78971
33929.0,21200
33929.0,57184
33929.0,5038
33929.0,66831
33929.0,43963
33929.0,29785
33929.0,78862
33933.0,9172
33933.0,68999
33933.0,3597
33933.0,13433
33933.0,63986
33933.0,94505
33933.0,60246
33933.0,102136
33933.0,11542
33933.0,32279
33933.0,96062
33938.0,32431
33938.0,75330
33938.0,57321
33938.0,58221
33938.0,68512
33938.0,20386
33938.0,60745
33938.0,63356
33938.0,52481
33938.0,82478
33938.0,19237
33938.0,41716
33938.0,61967
33959.0,41643
33959.0,3723
33959.0,47224
33959.0,29388
33959.0,91896
33959.0,41152
33959.0,87472
33959.0,32468
33959.0,62232
33959.0,80720
33959.0,71728
33959.0,49778
33959.0,67623
33959.0,89903
33959.0,20627
33959.0,80898
33959.0,11180
33959.0,38799
33959.0,101532
33959.0,11863
33959.0,45026
33965.0,83875
33965.0,8781
33965.0,53927
33965.0,31720
33965.0,54038
33965.0,49190
33965.0,63395
33965.0,78055
33965.0,66809
33965.0,73760
33965.0,15603
33965.0,48002
33965.0,25734
33965.0,26631
33965.0,12465
33965.0,33210
33965.0,30577
33965.0,29514
33965.0,90088
33965.0,67814
33965.0,17034
33969.0,45430
33969.0,62425
33969.0,10550
33969.0,77301
33969.0,21803
33969.0,89793
33969.0,19569
33969.0,78650
33969.0,34352
33969.0,99619
33969.0,86475
33969.0,47730
33969.0,14210
33969.0,55990
33969.0,49204
33969.0,23845
33969.0,80721
33969.0,98561
33969.0,77104
33969.0,7238
33969.0,78937
33969.0,70409
33979.0,83369
33979.0,83494
33979.0,81477
33979.0,80715
33979.0,4318
33979.0,4688
33979.0,68648
33979.0,69819
33979.0,90008
33979.0,54204
33979.0,91798
33979.0,4059
33979.0,17910
33979.0,67800
33979.0,2835
33979.0,61921
33979.0,101020
34013.0,47895
34013.0,56683
34013.0,70708
34013.0,88858
34013.0,22539
34013.0,98585
34013.0,5636
34013.0,18199
34013.0,28388
34013.0,67206
34013.0,8235
34013.0,22822
34013.0,100600
34013.0,50897
34013.0,65357
34013.0,68028
34021.0,15231
34021.0,38067
34021.0,22077
34021.0,98134
34021.0,66631
34021.0,86349
34021.0,50195
34021.0,89104
34021.0,81080
34021.0,37532
34021.0,14611
34033.0,3820
34033.0,73347
34033.0,64082
34033.0,90538
34033.0,22340
34033.0,97628
34033.0,100367
34033.0,43549
34033.0,21352
34033.0,157
34033.0,68695
34033.0,87161
34033.0,19851
34033.0,50740
34033.0,80196
34033.0,57335
34033.0,62201
34033.0,77382
34033.0,89109
34033.0,48551
34033.0,31004
34033.0,16752
34036.0,11561
34036.0,61730
34036.0,9726
34036.0,64148
34036.0,8996
34036.0,103235
34036.0,47804
34036.0,93420
34036.0,59076
34036.0,78269
34036.0,15833
34036.0,99111
34036.0,61524
34056.0,99850
34056.0,63571
34056.0,27091
34056.0,13815
34056.0,66690
34056.0,77365
34056.0,62010
34056.0,79993
34056.0,83990
34056.0,2230
34056.0,78638
34056.0,8783
34056.0,102601
34056.0,59434
34056.0,12475
34056.0,90144
34056.0,93923
34056.0,39901
34056.0,49614
34056.0,98105
34056.0,91948
34056.0,26628
34056.0,7191
34056.0,38812
34056.0,454
34061.0,72568
34061.0,97225
34061.0,21202
34061.0,61091
34061.0,13873
34061.0,5185
34061.0,94620
34061.0,6332
34061.0,17510
34061.0,38946
34061.0,58717
34061.0,6732
34070.0,18290
34070.0,78158
34070.0,31214
34070.0,27283
34070.0,66082
34070.0,52145
34070.0,60082
34070.0,64292
34070.0,98610
34070.0,40064
34070.0,14523
34070.0,84369
34070.0,82252
34070.0,84000
34070.0,78345
34070.0,69850
34070.0,77363
34070.0,101971
34070.0,57693
34070.0,95535
34070.0,43616
34070.0,11440
34086.0,69287
34086.0,4738
34086.0,2246
34086.0,67083
34086.0,91094
34086.0,11762
34086.0,2313
34086.0,36546
34086.0,32410
34086.0,84119
34086.0,87227
34086.0,28042
34086.0,103270
34086.0,39965
34086.0,92537
34086.0,26165
34086.0,45018
34086.0,80056
34086.0,17158
34086.0,52069
34086.0,40225
34086.0,37652
34088.0,20612
34088.0,41343
34088.0,55889
34088.0,71981
34088.0,23831
34088.0,43843
34088.0,10061
34088.0,79095
34088.0,94673
34088.0,63757
34088.0,40550
34088.0,60218
34088.0,63678
34088.0,33526
34088.0,39199
34088.0,20055
34088.0,37828
34088.0,830
34088.0,80742
34088.0,59413
34088.0,59977
34088.0,67651
34089.0,21880
34089.0,35996
34089.0,32635
34089.0,85407
34089.0,40534
34089.0,35684
34089.0,36641
34089.0,6130
34089.0,4389
34089.0,42259
34089.0,36966
34089.0,48301
34089.0,102511
34089.0,63159
34095.0,32159
34095.0,93815
34095.0,3380
34095.0,46700
34095.0,14605
34095.0,101910
34095.0,52901
34095.0,100858
34095.0,67304
34095.0,68738
34095.0,37791
34095.0,39405
34095.0,56302
34095.0,103953
34095.0,33889
34095.0,66200
34095.0,31767
34095.0,29594
34095.0,67709
34095.0,44383
34095.0,104323
34095.0,57408
34124.0,68648
34124.0,45262
34124.0,8337
34124.0,23175
34124.0,41016
34124.0,27442
34124.0,74180
34124.0,100853
34124.0,35475
34124.0,17504
34124.0,52768
34124.0,10845
34124.0,95469
34124.0,33551
34124.0,66371
34124.0,13975
34130.0,56290
34130.0,11682
34130.0,8422
34130.0,87839
34130.0,36643
34130.0,57127
34130.0,98401
34130.0,104459
34130.0,7572
34130.0,46003
34130.0,93964
34130.0,20873
34130.0,97018
34130.0,6874
34130.0,9292
34130.0,20879
34130.0,94002
34130.0,22392
34130.0,2268
34130.0,34037
34130.0,48707
34130.0,35291
34130.0,44211
34138.0,55069
34138.0,42988
34138.0,86809
34138.0,52887
34138.0,60879
34138.0,57173
34138.0,57580
34138.0,94442
34138.0,29630
34138.0,95072
34138.0,79614
34138.0,61970
34138.0,23619
34138.0,22535
34138.0,36873
34138.0,83473
34138.0,88580
34138.0,39478
34138.0,49445
34138.0,33986
34170.0,68391
34170.0,61931
34170.0,98801
34170.0,10036
34170.0,14922
34170.0,48639
34170.0,98940
34170.0,46221
34170.0,35077
34170.0,88729
34170.0,84349
34170.0,88944
34170.0,66021
34170.0,105164
34170.0,87732
34170.0,47794
34170.0,11684
34170.0,81828
34170.0,86169
34170.0,35203
34170.0,3940
34170.0,1055
34170.0,35592
34181.0,74617
34181.0,93420
34181.0,68033
34181.0,49264
34181.0,13460
34181.0,42294
34181.0,80452
34181.0,60294
34181.0,33935
34181.0,21640
34181.0,46439
34185.0,10978
34185.0,91734
34185.0,39469
34185.0,84710
34185.0,56328
34185.0,17019
34185.0,27692
34185.0,31038
34185.0,47984
34185.0,94527
34185.0,81128
34185.0,97398
34185.0,92933
34185.0,101458
34185.0,12639
34185.0,67499
34185.0,13233
34185.0,17753
34187.0,36944
34187.0,24678
34187.0,68978
34187.0,32839
34187.0,23610
34187.0,79032
34187.0,28784
34187.0,67267
34187.0,21406
34187.0,41024
34187.0,11378
34187.0,165
34187.0,75403
34187.0,68608
34187.0,27089
34187.0,102505
34192.0,53845
34192.0,67234
34192.0,3073
34192.0,5167
34192.0,25043
34192.0,73518
34192.0,86012
34192.0,22371
34192.0,1319
34192.0,16575
34192.0,87316
34192.0,91340
34192.0,6361
34192.0,69044
34192.0,38733
34192.0,104520
34192.0,94114
34192.0,34220
34192.0,71183
34192.0,46664
34192.0,66312
34192.0,27588
34192.0,52437
34201.0,51718
34201.0,4552
34201.0,99810
34201.0,16176
34201.0,93083
34201.0,91167
34201.0,78766
34201.0,47108
34201.0,19758
34201.0,69106
34201.0,29469
34201.0,38469
34215.0,47795
34215.0,82221
34215.0,101780
34215.0,88556
34215.0,67998
34215.0,63702
34215.0,13562
34215.0,23201
34215.0,81863
34215.0,83354
34215.0,41205
34215.0,90698
34215.0,103513
34215.0,76581
34215.0,5333
34215.0,99347
34215.0,78357
34215.0,43370
34215.0,58026
34215.0,71585
34215.0,71449
34215.0,19769
34215.0,18363
34215.0,19149
34218.0,18087
34218.0,94809
34218.0,11455
34218.0,6024
34218.0,103403
34218.0,47045
34218.0,40264
34218.0,33304
34218.0,69956
34218.0,5120
34218.0,69003
34218.0,75095
34218.0,35930
34218.0,52778
34218.0,8063
34218.0,60302
34218.0,98240
34218.0,16071
34228.0,100089
34228.0,56444
34228.0,13926
34228.0,97450
34228.0,60948
34228.0,103666
34228.0,65608
34228.0,90571
34228.0,65490
34228.0,80573
34228.0,19392
34228.0,72238
34228.0,14619
34228.0,48250
34228.0,18740
34228.0,33921
34228.0,72750
34228.0,46713
34228.0,70660
34228.0,73354
34228.0,78837
34228.0,11649
34228.0,94824
34228.0,102697
34228.0,52548
34231.0,8549
34231.0,90694
34231.0,33274
34231.0,14576
34231.0,59598
34231.0,58128
34231.0,24592
34231.0,12925
34231.0,28034
34231.0,6936
34231.0,29372
34231.0,28382
34231.0,27979
34231.0,1221
34231.0,49572
34231.0,8336
34231.0,90817
34231.0,39985
34231.0,62741
34231.0,77657
34265.0,66675
34265.0,46927
34265.0,78859
34265.0,73228
34265.0,67007
34265.0,44070
34265.0,88035
34265.0,94411
34265.0,99573
34265.0,83995
34284.0,37437
34284.0,101445
34284.0,37249
34284.0,92962
34284.0,12902
34284.0,72016
34284.0,79733
34284.0,53067
34284.0,96500
34284.0,72665
34284.0,95353
34284.0,52364
34284.0,92035
34284.0,44413
34284.0,13186
34304.0,56907
34304.0,40413
34304.0,5987
34304.0,61883
34304.0,9638
34304.0,100023
34304.0,35696
34304.0,33466
34304.0,57643
34304.0,8001
34304.0,61153
34304.0,85182
34304.0,2099
34304.0,41119
34304.0,20067
34304.0,91545
34304.0,89086
34304.0,31510
34304.0,14122
34304.0,71497
34304.0,7432
34306.0,9114
34306.0,30917
34306.0,75090
34306.0,67727
34306.0,39999
34306.0,73674
34306.0,94247
34306.0,46433
34306.0,92432
34306.0,96264
34307.0,93304
34307.0,66635
34307.0,92054
34307.0,33924
34307.0,94808
34307.0,32276
