id,keyword,start_time,end_time
9179,20,2020-01-01,2020-08-13
9179,5,2020-08-04,2020-11-20
9179,32,2020-03-27,2020-10-15
9181,25,2020-03-09,2020-07-13
9181,40,2020-03-06,2020-07-15
9181,23,2020-05-26,2020-05-29
9182,58,2020-01-16,2020-06-26
9182,35,2020-06-17,2020-07-14
9183,24,2020-06-02,2020-08-03
9183,42,2020-04-16,2020-07-27
9183,55,2020-07-26,2020-11-02
9183,14,2020-02-22,2020-09-30
9183,27,2020-08-14,2020-08-24
9183,40,2020-02-06,2020-10-03
9183,29,2020-09-28,2020-11-14
9183,38,2020-05-28,2020-11-04
9183,5,2020-02-25,2020-12-09
9183,62,2020-02-24,2020-07-16
9183,53,2020-04-25,2020-12-27
9185,61,2020-11-22,2020-12-25
9185,46,2020-04-09,2020-04-22
9185,8,2020-02-26,2020-11-29
9187,69,2020-02-19,2020-04-04
9187,46,2020-05-14,2020-11-04
9187,10,2020-05-26,2020-12-23
9187,26,2020-01-04,2020-12-26
9187,45,2020-03-23,2020-07-17
9187,0,2020-06-22,2020-10-05
9187,24,2020-03-07,2020-08-19
9187,36,2020-01-16,2020-04-02
9187,54,2020-03-25,2020-06-06
9187,55,2020-03-05,2020-04-16
9187,17,2020-05-13,2020-12-12
9187,30,2020-01-23,2020-04-27
9187,3,2020-01-03,2020-03-31
9190,27,2020-04-10,2020-05-03
9190,13,2020-03-16,2020-06-12
9190,12,2020-04-26,2020-06-18
9190,72,2020-02-13,2020-03-09
9190,2,2020-05-14,2020-09-19
9190,59,2020-03-08,2020-06-09
9190,48,2020-01-22,2020-09-30
9191,12,2020-03-21,2020-10-07
9191,45,2020-11-06,2020-11-24
9191,72,2020-03-02,2020-09-06
9191,55,2020-04-28,2020-05-02
9191,15,2020-04-19,2020-12-24
9191,75,2020-01-07,2020-05-23
9191,22,2020-04-04,2020-12-26
9191,62,2020-02-20,2020-05-29
9191,42,2020-05-27,2020-07-01
9192,38,2020-09-19,2020-12-13
9192,70,2020-01-28,2020-12-04
9192,20,2020-04-02,2020-11-02
9192,64,2020-09-18,2020-12-15
9192,2,2020-02-11,2020-12-30
9192,34,2020-03-18,2020-07-10
9192,51,2020-08-21,2020-09-25
9192,38,2020-04-30,2020-12-02
9192,35,2020-06-16,2020-07-05
9192,17,2020-01-20,2020-07-04
9192,62,2020-01-28,2020-06-16
9192,39,2020-02-09,2020-06-12
9193,40,2020-02-13,2020-08-18
9193,18,2020-10-20,2020-11-05
9193,23,2020-04-12,2020-06-20
9193,46,2020-08-02,2020-08-17
9193,50,2020-06-10,2020-11-19
9193,47,2020-02-14,2020-04-06
9193,25,2020-06-08,2020-06-15
9193,43,2020-01-14,2020-09-30
9193,35,2020-08-29,2020-12-17
9195,49,2020-03-04,2020-03-06
9195,28,2020-02-08,2020-04-20
9195,50,2020-04-29,2020-09-28
9195,36,2020-09-30,2020-10-26
9195,42,2020-01-29,2020-09-14
9195,43,2020-02-27,2020-07-17
9195,4,2020-06-03,2020-08-24
9195,43,2020-05-16,2020-12-22
9195,67,2020-03-27,2020-12-19
9195,35,2020-01-11,2020-07-28
9195,16,2020-09-12,2020-12-03
9195,23,2020-04-18,2020-06-16
9195,51,2020-09-22,2020-10-18
9195,74,2020-05-02,2020-08-07
9195,33,2020-03-23,2020-06-08
9200,41,2020-01-16,2020-04-16
9200,44,2020-08-03,2020-09-25
9200,49,2020-02-03,2020-10-09
9200,45,2020-02-08,2020-07-10
9200,71,2020-02-05,2020-09-22
9200,17,2020-05-22,2020-06-09
9200,7,2020-05-31,2020-12-04
9200,75,2020-05-08,2020-05-14
9200,62,2020-04-17,2020-09-28
9200,35,2020-08-27,2020-09-17
9200,70,2020-04-30,2020-09-18
9202,3,2020-04-10,2020-05-19
9202,58,2020-07-07,2020-12-16
9202,65,2020-02-09,2020-03-24
9202,40,2020-07-07,2020-11-13
9202,39,2020-02-21,2020-02-29
9202,0,2020-01-10,2020-06-18
9202,74,2020-02-27,2020-08-24
9202,10,2020-07-16,2020-09-03
9202,41,2020-09-20,2020-11-02
9202,53,2020-04-29,2020-06-03
9202,48,2020-03-01,2020-06-03
9202,34,2020-04-17,2020-10-28
9202,21,2020-01-31,2020-08-19
9202,31,2020-01-26,2020-04-26
9204,56,2020-05-12,2020-05-31
9204,65,2020-10-02,2020-11-20
9204,62,2020-01-20,2020-09-10
9204,45,2020-01-24,2020-09-25
9204,20,2020-04-09,2020-10-07
9204,33,2020-02-23,2020-12-05
9204,57,2020-06-28,2020-09-06
9204,40,2020-06-09,2020-12-09
9204,37,2020-01-22,2020-03-02
9204,60,2020-06-13,2020-06-20
9204,13,2020-02-15,2020-12-19
9204,61,2020-10-13,2020-11-01
9204,73,2020-06-14,2020-11-22
9205,14,2020-10-06,2020-11-02
9211,27,2020-02-06,2020-07-31
9211,70,2020-04-20,2020-06-24
9211,1,2020-04-23,2020-07-22
9211,27,2020-03-01,2020-09-03
9211,44,2020-03-01,2020-10-27
9211,36,2020-09-23,2020-11-15
9211,35,2020-06-02,2020-12-26
9214,8,2020-04-03,2020-08-20
9214,51,2020-04-25,2020-09-14
9214,36,2020-05-29,2020-11-08
9214,39,2020-07-24,2020-11-19
9214,32,2020-03-11,2020-10-18
9214,60,2020-05-24,2020-06-15
9214,50,2020-05-15,2020-07-21
9215,71,2020-01-25,2020-10-01
9215,44,2020-02-01,2020-10-20
9215,18,2020-02-28,2020-09-26
9215,29,2020-05-27,2020-07-29
9215,12,2020-04-14,2020-12-06
9219,54,2020-07-18,2020-12-07
9220,25,2020-06-03,2020-11-03
9220,34,2020-09-17,2020-11-09
9220,43,2020-01-19,2020-03-06
9220,13,2020-01-11,2020-04-01
9220,2,2020-08-29,2020-11-05
9220,2,2020-04-07,2020-10-13
9220,48,2020-04-04,2020-04-07
9220,41,2020-01-16,2020-07-10
9220,1,2020-01-27,2020-02-15
9221,50,2020-01-14,2020-08-02
9221,26,2020-04-03,2020-08-20
9221,0,2020-09-20,2020-12-16
9221,32,2020-04-16,2020-05-31
9221,11,2020-08-23,2020-10-20
9224,4,2020-05-26,2020-10-25
9224,60,2020-06-01,2020-09-10
9224,25,2020-06-13,2020-11-11
9224,70,2020-08-24,2020-08-25
9225,24,2020-04-17,2020-07-04
9225,34,2020-09-15,2020-10-21
9225,35,2020-01-08,2020-10-12
9225,58,2020-04-11,2020-11-15
9225,54,2020-10-26,2020-11-10
9225,17,2020-04-23,2020-09-15
9225,19,2020-09-15,2020-10-27
9225,26,2020-02-28,2020-04-29
9225,62,2020-06-17,2020-11-12
9225,48,2020-05-24,2020-07-05
9225,29,2020-06-18,2020-09-26
9225,38,2020-07-05,2020-10-04
9225,11,2020-08-12,2020-10-27
9225,27,2020-11-15,2020-11-27
9230,1,2020-02-09,2020-11-05
9230,42,2020-05-20,2020-10-26
9230,53,2020-07-31,2020-08-15
9230,26,2020-01-01,2020-01-03
9230,13,2020-11-20,2020-11-26
9230,40,2020-04-09,2020-09-24
9230,27,2020-03-01,2020-08-18
9230,28,2020-10-21,2020-11-01
9230,70,2020-01-28,2020-12-23
9230,62,2020-02-19,2020-05-09
9232,40,2020-08-26,2020-12-04
9232,12,2020-02-11,2020-03-01
9232,37,2020-05-27,2020-09-12
9232,69,2020-04-21,2020-04-23
9232,50,2020-02-13,2020-04-10
9234,53,2020-01-15,2020-08-25
9234,55,2020-02-06,2020-10-07
9234,50,2020-03-19,2020-05-24
9234,50,2020-08-11,2020-10-13
9234,73,2020-01-31,2020-05-26
9234,70,2020-01-21,2020-05-11
9234,24,2020-03-20,2020-06-27
9234,39,2020-05-28,2020-06-10
9234,73,2020-01-21,2020-12-22
9234,37,2020-06-23,2020-10-16
9234,52,2020-04-09,2020-08-06
9234,16,2020-03-12,2020-10-22
9234,65,2020-06-22,2020-11-26
9234,24,2020-01-14,2020-10-03
9235,70,2020-08-12,2020-08-19
9235,66,2020-02-12,2020-08-20
9235,46,2020-05-04,2020-10-26
9235,56,2020-01-18,2020-04-19
9235,23,2020-05-16,2020-06-07
9235,27,2020-07-20,2020-12-25
9235,6,2020-04-06,2020-09-23
9235,49,2020-02-23,2020-07-25
9235,14,2020-05-17,2020-06-12
9303,62,2020-04-03,2020-12-13
9303,13,2020-10-12,2020-12-23
9303,16,2020-04-09,2020-12-30
9303,23,2020-04-13,2020-04-24
9303,50,2020-05-28,2020-11-25
9303,45,2020-09-12,2020-11-11
9303,51,2020-07-21,2020-08-24
9305,69,2020-03-02,2020-07-17
9305,26,2020-01-11,2020-07-09
9305,40,2020-03-29,2020-04-27
9305,0,2020-08-02,2020-08-19
9305,14,2020-01-25,2020-02-07
9305,22,2020-04-24,2020-11-22
9305,49,2020-04-24,2020-07-29
9305,56,2020-01-31,2020-06-28
9305,44,2020-02-01,2020-08-20
9305,23,2020-02-02,2020-11-11
9305,71,2020-05-25,2020-10-11
9305,26,2020-03-13,2020-05-02
9306,49,2020-06-22,2020-07-03
9306,16,2020-06-23,2020-12-11
9306,41,2020-05-18,2020-10-20
9306,54,2020-02-02,2020-09-14
9306,69,2020-01-15,2020-07-05
9306,49,2020-08-04,2020-12-10
9306,19,2020-06-04,2020-07-11
9306,56,2020-02-28,2020-03-28
9306,4,2020-05-23,2020-09-16
9306,72,2020-01-15,2020-04-04
9306,52,2020-02-03,2020-04-06
9308,29,2020-06-19,2020-11-05
9308,75,2020-09-15,2020-10-17
9308,19,2020-07-16,2020-11-27
9308,57,2020-06-29,2020-09-26
9308,21,2020-08-11,2020-09-18
9308,1,2020-05-29,2020-10-14
9308,60,2020-02-08,2020-04-05
9308,50,2020-02-28,2020-03-25
9308,73,2020-08-21,2020-12-21
9308,13,2020-03-14,2020-08-11
9308,41,2020-02-27,2020-06-06
9308,10,2020-05-26,2020-06-30
9308,5,2020-03-10,2020-03-15
9308,10,2020-04-11,2020-08-25
9308,66,2020-11-14,2020-12-19
9327,68,2020-01-26,2020-11-30
9327,38,2020-02-23,2020-03-24
9327,75,2020-06-22,2020-10-30
9327,19,2020-01-02,2020-05-10
9327,13,2020-01-31,2020-11-17
9327,6,2020-05-05,2020-12-13
9327,34,2020-02-05,2020-08-14
9327,58,2020-07-01,2020-12-14
9327,21,2020-02-10,2020-06-08
9327,34,2020-04-24,2020-09-19
9328,74,2020-02-23,2020-11-30
9328,26,2020-05-31,2020-08-03
9328,35,2020-07-20,2020-07-26
9329,8,2020-08-29,2020-09-07
9329,68,2020-03-10,2020-12-22
9329,38,2020-02-06,2020-06-06
9329,58,2020-02-08,2020-05-12
9329,46,2020-08-10,2020-10-27
9330,2,2020-02-07,2020-06-10
9330,59,2020-02-11,2020-03-01
9330,1,2020-01-09,2020-12-29
9330,12,2020-01-08,2020-04-17
9331,15,2020-01-19,2020-04-29
9331,69,2020-02-02,2020-05-31
9331,31,2020-05-25,2020-10-29
9331,48,2020-11-17,2020-12-10
9331,65,2020-10-23,2020-12-23
9331,55,2020-07-22,2020-12-12
9331,36,2020-06-25,2020-07-30
9331,67,2020-05-07,2020-12-24
9335,28,2020-06-10,2020-12-06
9335,68,2020-02-12,2020-12-06
9335,32,2020-10-31,2020-11-05
9335,15,2020-08-25,2020-11-07
9335,54,2020-05-11,2020-09-16
9335,59,2020-01-30,2020-06-27
9335,45,2020-11-11,2020-11-13
9335,72,2020-04-16,2020-06-28
9335,0,2020-01-04,2020-04-29
9336,36,2020-02-02,2020-05-24
9336,21,2020-07-23,2020-12-08
9337,26,2020-04-22,2020-10-09
9337,38,2020-04-03,2020-07-03
9337,40,2020-04-06,2020-09-17
9337,71,2020-07-22,2020-09-07
9337,42,2020-04-25,2020-08-20
9337,73,2020-02-14,2020-11-23
9337,20,2020-03-05,2020-10-21
9337,65,2020-03-20,2020-06-11
9337,8,2020-03-07,2020-09-20
9337,12,2020-04-10,2020-12-16
9337,2,2020-01-18,2020-11-21
9337,64,2020-03-19,2020-09-03
9337,62,2020-02-14,2020-10-06
9337,74,2020-09-23,2020-11-25
9338,65,2020-07-14,2020-07-22
9338,69,2020-02-28,2020-07-07
9338,14,2020-05-03,2020-12-14
9338,70,2020-01-13,2020-09-15
9338,73,2020-08-30,2020-10-10
9338,14,2020-07-24,2020-12-14
9338,74,2020-05-06,2020-05-31
9339,31,2020-09-27,2020-11-10
9339,72,2020-01-18,2020-08-20
9339,60,2020-05-27,2020-08-30
9340,55,2020-07-18,2020-07-31
9340,70,2020-07-29,2020-11-12
9340,58,2020-01-30,2020-06-29
9340,2,2020-02-01,2020-11-12
9340,10,2020-01-01,2020-05-26
9340,53,2020-08-11,2020-11-13
9340,17,2020-07-12,2020-10-04
9340,9,2020-07-01,2020-11-11
9340,14,2020-03-26,2020-08-02
9340,34,2020-05-27,2020-11-02
9340,15,2020-05-24,2020-11-25
9340,23,2020-06-27,2020-09-05
9340,33,2020-05-15,2020-08-02
9340,15,2020-05-27,2020-11-16
9340,40,2020-02-12,2020-11-15
9341,6,2020-05-27,2020-08-25
9341,9,2020-04-21,2020-04-30
9341,61,2020-08-30,2020-10-24
9341,52,2020-05-05,2020-10-23
9341,1,2020-04-19,2020-05-08
9341,30,2020-01-02,2020-07-15
9341,4,2020-02-06,2020-06-18
9341,7,2020-04-03,2020-09-23
9341,34,2020-11-04,2020-11-05
9341,54,2020-02-06,2020-07-06
9341,45,2020-06-06,2020-07-12
9341,54,2020-03-18,2020-05-05
9529,67,2020-06-26,2020-12-30
9529,42,2020-03-10,2020-11-19
9554,61,2020-05-01,2020-12-01
9554,4,2020-05-27,2020-09-29
9554,66,2020-01-02,2020-09-21
9624,11,2020-04-03,2020-07-24
9624,8,2020-01-18,2020-09-13
9628,16,2020-01-26,2020-03-01
9628,56,2020-04-14,2020-04-29
9628,9,2020-05-12,2020-11-11
9628,47,2020-05-10,2020-05-24
9628,21,2020-01-04,2020-04-07
9628,46,2020-02-17,2020-03-22
9628,75,2020-03-14,2020-06-20
9628,53,2020-06-13,2020-07-16
9628,3,2020-05-03,2020-07-18
9628,28,2020-01-21,2020-04-30
9628,9,2020-04-28,2020-10-25
9628,51,2020-01-11,2020-12-17
9628,71,2020-03-30,2020-12-15
9671,15,2020-09-25,2020-10-12
9671,26,2020-03-10,2020-11-28
9671,28,2020-09-14,2020-11-01
9680,72,2020-06-14,2020-11-24
9680,8,2020-02-20,2020-03-03
9680,23,2020-08-02,2020-08-06
9680,73,2020-01-31,2020-10-29
9680,21,2020-01-02,2020-06-30
9680,63,2020-05-03,2020-06-08
9680,43,2020-02-06,2020-05-07
9680,14,2020-06-26,2020-07-07
9680,31,2020-11-06,2020-12-11
9711,57,2020-08-18,2020-11-13
9711,24,2020-06-06,2020-08-04
9711,58,2020-06-29,2020-09-08
9711,35,2020-03-14,2020-06-12
9711,71,2020-02-15,2020-06-30
9718,71,2020-01-23,2020-06-26
9718,25,2020-04-16,2020-05-13
9718,3,2020-02-22,2020-04-29
9718,65,2020-04-30,2020-08-17
9718,0,2020-06-05,2020-12-29
9718,36,2020-01-24,2020-06-13
9718,43,2020-03-16,2020-08-22
9751,4,2020-03-15,2020-09-16
9781,32,2020-02-17,2020-11-16
9781,10,2020-03-18,2020-04-07
9781,33,2020-05-16,2020-05-25
9781,67,2020-06-21,2020-09-05
9781,43,2020-05-19,2020-12-22
9781,41,2020-02-12,2020-12-27
9841,69,2020-03-14,2020-06-04
9841,56,2020-04-19,2020-09-22
9841,34,2020-01-16,2020-07-04
9844,52,2020-03-21,2020-10-15
9844,4,2020-01-19,2020-10-01
9844,42,2020-05-19,2020-10-11
9844,63,2020-03-31,2020-10-01
9844,65,2020-07-17,2020-10-17
9844,21,2020-02-15,2020-08-23
9844,55,2020-03-23,2020-07-18
9844,27,2020-04-09,2020-09-11
9844,55,2020-11-06,2020-12-23
9873,45,2020-10-27,2020-10-31
9873,8,2020-02-15,2020-03-06
9873,44,2020-02-21,2020-09-22
9873,43,2020-03-10,2020-05-09
9880,74,2020-08-04,2020-11-11
9880,47,2020-03-26,2020-09-20
9880,26,2020-03-13,2020-07-29
9880,32,2020-03-19,2020-04-22
9880,49,2020-02-22,2020-08-17
9880,45,2020-03-12,2020-12-29
9880,4,2020-03-04,2020-07-19
9884,25,2020-06-12,2020-12-25
9884,16,2020-03-30,2020-08-02
9884,48,2020-05-31,2020-06-15
9884,39,2020-01-06,2020-04-25
9884,67,2020-05-23,2020-12-26
9884,61,2020-07-20,2020-10-23
9884,52,2020-05-13,2020-05-28
9884,34,2020-06-12,2020-11-11
9884,17,2020-05-22,2020-07-01
9884,40,2020-05-09,2020-06-08
9884,72,2020-04-18,2020-06-03
9886,40,2020-01-20,2020-11-03
9895,54,2020-02-28,2020-09-23
9895,61,2020-01-25,2020-10-04
9948,42,2020-01-09,2020-09-26
9948,44,2020-01-06,2020-11-30
9948,6,2020-04-14,2020-08-24
9948,51,2020-07-14,2020-09-04
9948,39,2020-03-08,2020-09-27
9948,2,2020-05-18,2020-10-25
9948,23,2020-05-19,2020-08-29
9948,54,2020-05-23,2020-09-19
9948,55,2020-08-07,2020-10-03
9948,64,2020-04-10,2020-09-21
9958,38,2020-07-18,2020-11-08
9958,62,2020-05-11,2020-08-01
9958,70,2020-04-26,2020-09-13
9958,38,2020-05-16,2020-12-08
9958,40,2020-05-07,2020-12-15
9958,53,2020-01-20,2020-03-15
9995,65,2020-05-09,2020-12-06
9997,25,2020-05-10,2020-07-23
9997,60,2020-09-29,2020-12-08
9997,8,2020-02-20,2020-07-11
9997,51,2020-08-03,2020-10-16
9997,25,2020-01-09,2020-08-14
9997,24,2020-03-15,2020-06-13
10109,69,2020-05-09,2020-07-12
10109,18,2020-09-20,2020-09-27
10109,9,2020-01-20,2020-11-05
10109,45,2020-04-21,2020-06-11
10177,61,2020-10-05,2020-10-09
10177,0,2020-03-18,2020-03-30
10177,6,2020-08-02,2020-12-25
10177,15,2020-03-31,2020-08-14
10177,50,2020-01-12,2020-02-24
10203,45,2020-07-03,2020-10-25
10203,65,2020-01-28,2020-03-23
10321,27,2020-07-29,2020-08-17
10321,24,2020-01-11,2020-03-16
10322,65,2020-09-11,2020-11-12
10322,41,2020-06-30,2020-12-07
10322,8,2020-02-08,2020-03-19
10322,25,2020-04-29,2020-11-25
10322,20,2020-07-05,2020-09-25
10322,26,2020-10-07,2020-11-10
10322,22,2020-03-29,2020-06-01
10322,66,2020-05-21,2020-08-23
10322,20,2020-04-23,2020-06-10
10322,67,2020-08-13,2020-10-20
10322,55,2020-05-24,2020-05-28
10322,54,2020-03-09,2020-08-21
10322,68,2020-05-14,2020-12-08
10322,3,2020-06-14,2020-07-12
10325,74,2020-02-03,2020-05-01
10325,23,2020-04-08,2020-05-11
10325,37,2020-04-30,2020-10-05
10325,49,2020-04-30,2020-05-31
10325,17,2020-02-11,2020-09-21
10325,51,2020-01-29,2020-05-06
10326,5,2020-03-20,2020-11-29
10326,13,2020-07-10,2020-07-16
10326,19,2020-06-16,2020-09-07
10326,50,2020-08-18,2020-12-05
10326,55,2020-01-02,2020-01-20
10326,9,2020-11-22,2020-11-25
10326,13,2020-06-14,2020-12-12
10326,66,2020-05-29,2020-10-29
10326,52,2020-03-29,2020-10-08
10326,53,2020-03-01,2020-09-05
10326,75,2020-01-27,2020-10-01
10326,41,2020-07-03,2020-10-01
10328,49,2020-08-23,2020-09-28
10335,15,2020-04-08,2020-05-27
10335,1,2020-03-12,2020-05-01
10335,69,2020-06-12,2020-06-29
10335,55,2020-05-15,2020-07-14
10335,56,2020-03-12,2020-05-21
10335,68,2020-02-28,2020-06-12
10335,36,2020-04-07,2020-04-13
10335,68,2020-07-22,2020-12-01
10335,12,2020-07-29,2020-08-12
10335,50,2020-02-14,2020-06-12
10335,13,2020-04-25,2020-09-08
10346,2,2020-04-08,2020-08-02
10346,14,2020-01-01,2020-06-27
10346,40,2020-05-23,2020-12-16
10346,31,2020-07-24,2020-08-17
10346,60,2020-02-02,2020-04-01
10346,23,2020-01-04,2020-11-21
10352,45,2020-03-25,2020-05-07
10359,5,2020-03-31,2020-08-03
10363,17,2020-01-04,2020-03-24
10363,27,2020-04-23,2020-05-06
10363,42,2020-08-14,2020-11-13
10363,31,2020-07-01,2020-08-17
10363,15,2020-01-30,2020-11-18
10363,12,2020-03-07,2020-06-07
10363,61,2020-03-04,2020-06-04
10363,39,2020-10-15,2020-12-22
10363,70,2020-06-20,2020-11-22
10363,21,2020-05-16,2020-10-09
10363,61,2020-04-13,2020-12-30
10363,18,2020-04-07,2020-09-06
10364,35,2020-03-09,2020-05-16
10371,51,2020-01-12,2020-12-05
10371,63,2020-04-25,2020-05-06
10371,40,2020-03-01,2020-03-20
10371,28,2020-02-14,2020-12-05
10371,69,2020-05-13,2020-07-19
10371,73,2020-03-26,2020-11-23
10371,36,2020-05-25,2020-11-01
10371,2,2020-01-04,2020-04-05
10397,10,2020-01-06,2020-01-07
10397,33,2020-02-08,2020-09-15
10397,17,2020-06-08,2020-06-23
10397,14,2020-06-07,2020-11-06
10397,32,2020-03-05,2020-10-06
10397,56,2020-03-06,2020-12-23
10397,17,2020-03-27,2020-12-04
10397,14,2020-05-20,2020-06-16
10397,11,2020-07-10,2020-10-22
10397,12,2020-02-07,2020-02-27
10397,16,2020-01-28,2020-09-09
10397,20,2020-04-03,2020-09-02
10397,31,2020-06-17,2020-09-14
10397,51,2020-10-01,2020-12-28
10402,25,2020-05-25,2020-11-15
10403,23,2020-11-19,2020-12-17
10403,15,2020-05-18,2020-09-02
10403,21,2020-01-19,2020-04-25
10403,29,2020-05-19,2020-09-21
10403,41,2020-02-05,2020-09-20
10403,41,2020-02-15,2020-04-11
10403,61,2020-01-19,2020-07-12
10403,57,2020-08-30,2020-12-20
10403,49,2020-03-11,2020-10-13
10403,3,2020-06-28,2020-07-21
10403,55,2020-08-02,2020-08-30
10403,42,2020-04-24,2020-08-07
10403,65,2020-03-20,2020-05-07
10403,59,2020-05-18,2020-07-26
10403,31,2020-05-11,2020-11-13
10404,53,2020-02-02,2020-03-06
10404,53,2020-07-11,2020-08-05
10404,32,2020-01-17,2020-10-13
10404,12,2020-04-13,2020-05-16
10404,34,2020-03-16,2020-10-05
10404,54,2020-06-09,2020-07-16
10404,55,2020-03-12,2020-03-30
10404,51,2020-02-06,2020-10-04
10404,48,2020-01-28,2020-11-07
10404,26,2020-05-12,2020-09-12
10404,75,2020-06-26,2020-08-22
10404,18,2020-08-04,2020-11-30
10404,70,2020-05-31,2020-11-09
10404,33,2020-09-30,2020-12-14
10404,40,2020-09-10,2020-11-03
10412,11,2020-03-03,2020-06-24
10412,14,2020-01-16,2020-07-15
10412,65,2020-09-17,2020-11-17
10412,72,2020-02-25,2020-11-10
10412,45,2020-01-03,2020-01-25
10412,49,2020-05-19,2020-07-11
10412,44,2020-05-22,2020-08-22
10414,29,2020-02-12,2020-09-19
10414,5,2020-01-21,2020-06-01
10414,68,2020-08-10,2020-12-24
10414,42,2020-05-23,2020-10-09
10414,7,2020-06-06,2020-07-27
10414,15,2020-06-01,2020-09-30
10414,57,2020-06-18,2020-08-22
10424,62,2020-07-08,2020-09-12
10424,9,2020-02-08,2020-08-12
10424,27,2020-02-16,2020-05-04
10424,49,2020-04-11,2020-10-04
10424,52,2020-03-01,2020-03-30
10424,75,2020-04-10,2020-06-24
10424,24,2020-04-19,2020-08-21
10424,65,2020-01-11,2020-07-23
10424,32,2020-02-26,2020-09-11
10424,62,2020-08-10,2020-10-12
10424,69,2020-03-24,2020-10-18
10424,15,2020-05-27,2020-06-09
10424,58,2020-04-08,2020-11-27
10427,68,2020-05-01,2020-12-30
10427,47,2020-03-07,2020-03-30
10427,71,2020-01-24,2020-05-07
10427,17,2020-03-20,2020-11-12
10427,58,2020-02-18,2020-05-26
10427,33,2020-09-06,2020-10-12
10427,36,2020-09-08,2020-11-04
10427,26,2020-05-05,2020-07-16
10430,25,2020-01-30,2020-02-26
10430,37,2020-07-19,2020-09-03
10430,49,2020-01-29,2020-03-24
10430,54,2020-01-01,2020-12-24
10430,27,2020-01-30,2020-02-25
10430,14,2020-02-02,2020-09-06
10430,50,2020-08-08,2020-08-15
10430,74,2020-09-04,2020-09-29
10430,60,2020-04-30,2020-08-11
10430,33,2020-04-03,2020-06-09
10430,75,2020-03-04,2020-11-02
10431,5,2020-02-03,2020-02-13
10437,23,2020-08-01,2020-10-15
10437,42,2020-10-23,2020-12-09
10437,69,2020-03-30,2020-11-24
10437,22,2020-02-09,2020-03-22
10442,59,2020-04-20,2020-09-25
10442,58,2020-02-24,2020-08-19
10442,58,2020-03-30,2020-09-16
10442,29,2020-02-01,2020-11-04
10442,68,2020-04-28,2020-10-05
10442,18,2020-06-08,2020-09-08
10442,65,2020-02-06,2020-03-11
10442,45,2020-06-14,2020-06-18
10442,19,2020-04-04,2020-08-13
10442,11,2020-01-18,2020-03-12
10444,55,2020-02-02,2020-11-16
10444,21,2020-01-15,2020-05-26
10444,49,2020-08-23,2020-09-10
10444,13,2020-01-29,2020-06-18
10444,44,2020-03-17,2020-12-13
10446,72,2020-06-10,2020-10-28
10446,16,2020-03-09,2020-05-24
10446,51,2020-10-04,2020-10-24
10446,8,2020-04-02,2020-08-07
10446,48,2020-07-08,2020-09-20
10446,31,2020-02-16,2020-09-14
10446,17,2020-01-27,2020-02-15
10446,14,2020-01-02,2020-02-23
10446,69,2020-04-08,2020-11-30
10453,50,2020-07-28,2020-09-21
10453,41,2020-02-28,2020-03-02
10453,14,2020-01-04,2020-11-12
10453,38,2020-04-09,2020-05-22
10453,34,2020-03-09,2020-06-22
10453,18,2020-06-13,2020-10-29
10455,69,2020-08-10,2020-11-12
10455,61,2020-02-27,2020-03-13
10455,69,2020-05-12,2020-10-25
10455,44,2020-06-18,2020-10-16
10455,52,2020-06-13,2020-09-20
10456,14,2020-02-06,2020-02-17
10456,4,2020-07-08,2020-11-12
10456,20,2020-09-18,2020-11-13
10458,19,2020-01-24,2020-07-29
10459,64,2020-01-15,2020-05-07
10459,24,2020-05-25,2020-10-23
10459,4,2020-08-29,2020-09-03
10459,72,2020-02-10,2020-04-10
10459,32,2020-02-14,2020-07-18
10459,13,2020-03-20,2020-08-04
10459,36,2020-02-01,2020-11-11
10459,44,2020-03-23,2020-05-24
10459,39,2020-08-15,2020-11-13
10459,8,2020-03-13,2020-04-29
10459,61,2020-02-16,2020-08-30
10459,24,2020-09-28,2020-10-05
10459,60,2020-08-22,2020-11-16
10459,55,2020-03-09,2020-12-17
10459,58,2020-08-15,2020-08-17
10461,50,2020-07-22,2020-09-10
10461,59,2020-02-10,2020-07-04
10461,23,2020-04-20,2020-05-20
10461,55,2020-02-05,2020-07-05
10461,71,2020-05-05,2020-09-09
10461,38,2020-04-18,2020-10-09
10461,58,2020-02-01,2020-02-04
10461,69,2020-01-08,2020-12-29
10461,70,2020-08-15,2020-08-25
10461,1,2020-01-30,2020-12-16
10461,24,2020-07-17,2020-08-03
10461,47,2020-04-11,2020-07-10
10461,51,2020-02-16,2020-12-03
10462,16,2020-03-03,2020-11-28
